;contractID;symbol;expiration;strike;type;last;mark;bid;bid_size;ask;ask_size;volume;open_interest;date;implied_volatility;delta;gamma;theta;vega;rho;underlying;price_date
748;AAPL250425C00175000;AAPL;2025-04-25;175.00;call;36.58;37.67;36.60;21;38.75;101;6;1;2025-03-13;0.48445;0.88515;0.00556;-0.09617;0.13957;0.17427;AAPL;2025-03-13
749;AAPL250425P00175000;AAPL;2025-04-25;175.00;put;1.37;1.43;1.23;1;1.62;574;12;50;2025-03-13;0.43293;-0.09253;0.00532;-0.05759;0.11930;-0.02454;AAPL;2025-03-13
750;AAPL250425C00180000;AAPL;2025-04-25;180.00;call;34.73;32.60;31.85;71;33.35;19;5;0;2025-03-13;0.42470;0.87594;0.00670;-0.09070;0.14737;0.17797;AAPL;2025-03-13
751;AAPL250425P00180000;AAPL;2025-04-25;180.00;put;1.85;1.81;1.75;1;1.86;22;57;211;2025-03-13;0.41129;-0.11744;0.00666;-0.06467;0.14179;-0.03114;AAPL;2025-03-13
752;AAPL250425C00185000;AAPL;2025-04-25;185.00;call;27.85;27.57;25.95;228;29.20;56;20;4;2025-03-13;0.36845;0.86297;0.00827;-0.08583;0.15786;0.18069;AAPL;2025-03-13
753;AAPL250425P00185000;AAPL;2025-04-25;185.00;put;2.39;2.39;2.27;21;2.51;324;53;475;2025-03-13;0.39528;-0.15187;0.00826;-0.07370;0.16919;-0.04033;AAPL;2025-03-13
754;AAPL250425C00190000;AAPL;2025-04-25;190.00;call;23.20;24.10;23.65;8;24.55;44;31;2020;2025-03-13;0.39528;0.79726;0.00992;-0.11034;0.20313;0.16855;AAPL;2025-03-13
755;AAPL250425P00190000;AAPL;2025-04-25;190.00;put;3.05;2.96;2.78;61;3.15;68;94;2142;2025-03-13;0.37059;-0.18982;0.01017;-0.07904;0.19519;-0.05038;AAPL;2025-03-13
756;AAPL250425C00195000;AAPL;2025-04-25;195.00;call;21.38;19.85;18.80;237;20.90;64;3;11;2025-03-13;0.36754;0.75139;0.01198;-0.11378;0.22802;0.16222;AAPL;2025-03-13
757;AAPL250425P00195000;AAPL;2025-04-25;195.00;put;4.33;3.65;3.20;236;4.10;83;149;369;2025-03-13;0.34406;-0.23673;0.01246;-0.08252;0.22206;-0.06278;AAPL;2025-03-13
758;AAPL250425C00200000;AAPL;2025-04-25;200.00;call;15.50;16.10;15.95;65;16.25;23;18;35;2025-03-13;0.35199;0.68930;0.01394;-0.11926;0.25415;0.15130;AAPL;2025-03-13
759;AAPL250425P00200000;AAPL;2025-04-25;200.00;put;5.30;5.40;5.20;30;5.60;57;2110;492;2025-03-13;0.35184;-0.31065;0.01395;-0.09560;0.25413;-0.08310;AAPL;2025-03-13
760;AAPL250425C00205000;AAPL;2025-04-25;205.00;call;12.56;12.55;11.65;414;13.45;68;10;31;2025-03-13;0.33263;0.61771;0.01593;-0.12006;0.27452;0.13780;AAPL;2025-03-13
761;AAPL250425P00205000;AAPL;2025-04-25;205.00;put;7.30;6.90;6.65;220;7.15;179;285;257;2025-03-13;0.33522;-0.38283;0.01582;-0.09671;0.27464;-0.10270;AAPL;2025-03-13
762;AAPL250425C00210000;AAPL;2025-04-25;210.00;call;9.60;9.25;8.55;184;9.95;98;115;26;2025-03-13;0.30961;0.53458;0.01784;-0.11518;0.28604;0.12116;AAPL;2025-03-13
763;AAPL250425P00210000;AAPL;2025-04-25;210.00;put;8.95;8.75;8.10;193;9.40;153;179;260;2025-03-13;0.31830;-0.46519;0.01735;-0.09325;0.28602;-0.12522;AAPL;2025-03-13
764;AAPL250425C00215000;AAPL;2025-04-25;215.00;call;7.18;7.32;7.10;32;7.55;13;232;77;2025-03-13;0.32013;0.44960;0.01718;-0.11634;0.28482;0.10244;AAPL;2025-03-13
765;AAPL250425P00215000;AAPL;2025-04-25;215.00;put;12.00;11.30;10.90;66;11.70;12;543;273;2025-03-13;0.31159;-0.55294;0.01763;-0.08801;0.28458;-0.14990;AAPL;2025-03-13
766;AAPL250425C00220000;AAPL;2025-04-25;220.00;call;4.80;5.15;5.10;4;5.20;31;516;314;2025-03-13;0.30733;0.36153;0.01694;-0.10474;0.26964;0.08324;AAPL;2025-03-13
767;AAPL250425P00220000;AAPL;2025-04-25;220.00;put;14.58;13.85;12.90;284;14.80;29;145;462;2025-03-13;0.28873;-0.64943;0.01784;-0.07175;0.26673;-0.17674;AAPL;2025-03-13
768;AAPL250425C00225000;AAPL;2025-04-25;225.00;call;3.45;3.50;3.40;108;3.60;22;365;530;2025-03-13;0.29803;0.27814;0.01564;-0.09019;0.24148;0.06458;AAPL;2025-03-13
769;AAPL250425P00225000;AAPL;2025-04-25;225.00;put;17.10;18.17;17.15;70;19.20;171;34;321;2025-03-13;0.31815;-0.70694;0.01502;-0.07184;0.24756;-0.19603;AAPL;2025-03-13
770;AAPL250425C00230000;AAPL;2025-04-25;230.00;call;2.20;2.29;2.22;94;2.37;22;839;664;2025-03-13;0.29056;0.20427;0.01356;-0.07375;0.20405;0.04776;AAPL;2025-03-13
771;AAPL250425P00230000;AAPL;2025-04-25;230.00;put;21.73;21.45;19.75;300;23.15;212;42;174;2025-03-13;0.29117;-0.79518;0.01355;-0.04687;0.20437;-0.22170;AAPL;2025-03-13
772;AAPL250425C00235000;AAPL;2025-04-25;235.00;call;1.46;1.48;1.41;123;1.56;28;672;744;2025-03-13;0.28705;0.14547;0.01106;-0.05831;0.16439;0.03419;AAPL;2025-03-13
773;AAPL250425P00235000;AAPL;2025-04-25;235.00;put;25.17;26.57;25.00;183;28.15;172;25;115;2025-03-13;0.34040;-0.80885;0.01112;-0.05432;0.19602;-0.23110;AAPL;2025-03-13
774;AAPL250425C00240000;AAPL;2025-04-25;240.00;call;0.94;0.99;0.90;130;1.07;134;403;848;2025-03-13;0.28919;0.10390;0.00867;-0.04614;0.12987;0.02450;AAPL;2025-03-13
775;AAPL250425P00240000;AAPL;2025-04-25;240.00;put;30.45;30.80;30.40;9;31.20;53;22;28;2025-03-13;0.33751;-0.85631;0.00933;-0.03903;0.16303;-0.24781;AAPL;2025-03-13
776;AAPL250425C00245000;AAPL;2025-04-25;245.00;call;0.68;0.66;0.57;94;0.74;69;228;335;2025-03-13;0.29208;0.07327;0.00662;-0.03573;0.10008;0.01732;AAPL;2025-03-13
777;AAPL250425P00245000;AAPL;2025-04-25;245.00;put;33.40;35.72;34.65;130;36.80;130;18;37;2025-03-13;0.36937;-0.86956;0.00798;-0.03968;0.15260;-0.25688;AAPL;2025-03-13
778;AAPL250425C00250000;AAPL;2025-04-25;250.00;call;0.43;0.43;0.40;3;0.47;33;256;845;2025-03-13;0.29422;0.05044;0.00490;-0.02677;0.07474;0.01195;AAPL;2025-03-13
779;AAPL250425P00250000;AAPL;2025-04-25;250.00;put;36.53;40.60;38.95;130;42.25;130;32;22;2025-03-13;0.39635;-0.88245;0.00691;-0.03862;0.14188;-0.26581;AAPL;2025-03-13
780;AAPL250425C00255000;AAPL;2025-04-25;255.00;call;0.28;0.38;0.25;35;0.50;182;251;524;2025-03-13;0.31342;0.04292;0.00404;-0.02495;0.06566;0.01015;AAPL;2025-03-13
781;AAPL250425P00255000;AAPL;2025-04-25;255.00;put;0.00;44.85;43.95;101;45.75;101;0;1;2025-03-13;0.36723;-0.92633;0.00528;-0.01455;0.10050;-0.28166;AAPL;2025-03-13
782;AAPL250425C00260000;AAPL;2025-04-25;260.00;call;0.23;0.35;0.11;342;0.60;352;133;386;2025-03-13;0.33385;0.03792;0.00343;-0.02395;0.05938;0.00895;AAPL;2025-03-13
783;AAPL250425P00260000;AAPL;2025-04-25;260.00;put;0.00;50.70;49.35;130;52.05;130;0;1;2025-03-13;0.47013;-0.88891;0.00560;-0.04638;0.13629;-0.27931;AAPL;2025-03-13
784;AAPL250425C00265000;AAPL;2025-04-25;265.00;call;0.37;0.20;0.11;240;0.30;186;22;53;2025-03-13;0.32684;0.02354;0.00236;-0.01576;0.03998;0.00558;AAPL;2025-03-13
785;AAPL250425P00265000;AAPL;2025-04-25;265.00;put;0.00;55.00;53.45;130;56.55;130;0;0;2025-03-13;0.44284;-0.92377;0.00450;-0.02361;0.10314;-0.29299;AAPL;2025-03-13
786;AAPL250425C00270000;AAPL;2025-04-25;270.00;call;0.13;0.74;0.10;10;1.39;168;1;97;2025-03-13;0.43811;0.05794;0.00368;-0.04385;0.08342;0.01344;AAPL;2025-03-13
787;AAPL250425P00270000;AAPL;2025-04-25;270.00;put;0.00;60.12;58.90;130;61.35;130;0;0;2025-03-13;0.48385;-0.92054;0.00425;-0.02986;0.10644;-0.29822;AAPL;2025-03-13
788;AAPL250425C00275000;AAPL;2025-04-25;275.00;call;0.12;0.18;0.08;10;0.29;87;2;359;2025-03-13;0.36464;0.01953;0.00181;-0.01495;0.03416;0.00461;AAPL;2025-03-13
789;AAPL250425P00275000;AAPL;2025-04-25;275.00;put;0.00;65.05;64.35;130;65.75;130;0;0;2025-03-13;0.50595;-0.92583;0.00385;-0.02868;0.10101;-0.30533;AAPL;2025-03-13
790;AAPL250425C00280000;AAPL;2025-04-25;280.00;call;0.11;0.09;0.07;10;0.11;5;14;15;2025-03-13;0.35123;0.01083;0.00113;-0.00865;0.02055;0.00257;AAPL;2025-03-13
791;AAPL250425P00280000;AAPL;2025-04-25;280.00;put;0.00;70.67;69.50;130;71.85;130;0;0;2025-03-13;0.58979;-0.90358;0.00403;-0.05348;0.12297;-0.30646;AAPL;2025-03-13
792;AAPL250425C00285000;AAPL;2025-04-25;285.00;call;0.11;0.37;0.06;10;0.68;162;0;16;2025-03-13;0.45183;0.03084;0.00214;-0.02705;0.05011;0.00718;AAPL;2025-03-13
793;AAPL250425P00285000;AAPL;2025-04-25;285.00;put;0.00;75.92;74.60;101;77.25;101;0;0;2025-03-13;0.63841;-0.89756;0.00389;-0.06409;0.12854;-0.31116;AAPL;2025-03-13
794;AAPL250425C00290000;AAPL;2025-04-25;290.00;call;0.18;1.10;0.02;109;2.18;218;0;18;2025-03-13;0.57729;0.06528;0.00306;-0.06296;0.09156;0.01483;AAPL;2025-03-13
795;AAPL250425P00290000;AAPL;2025-04-25;290.00;put;0.00;80.17;79.25;101;81.10;101;0;0;2025-03-13;0.60076;-0.92576;0.00325;-0.03808;0.10109;-0.32313;AAPL;2025-03-13
796;AAPL250425C00295000;AAPL;2025-04-25;295.00;call;0.00;0.66;0.02;88;1.30;208;0;0;2025-03-13;0.54436;0.04396;0.00237;-0.04339;0.06695;0.01008;AAPL;2025-03-13
797;AAPL250425P00295000;AAPL;2025-04-25;295.00;put;0.00;85.60;83.40;103;87.80;103;0;0;2025-03-13;0.66738;-0.91206;0.00332;-0.05630;0.11487;-0.32614;AAPL;2025-03-13
798;AAPL250425C00300000;AAPL;2025-04-25;300.00;call;0.04;0.66;0.01;141;1.30;204;0;4;2025-03-13;0.56586;0.04263;0.00223;-0.04395;0.06531;0.00975;AAPL;2025-03-13
799;AAPL250425P00300000;AAPL;2025-04-25;300.00;put;0.00;90.60;89.05;130;92.15;101;0;0;2025-03-13;0.69375;-0.91369;0.00315;-0.05791;0.11328;-0.33243;AAPL;2025-03-13
800;AAPL250425C00305000;AAPL;2025-04-25;305.00;call;0.05;0.01;0.00;0;0.11;32;16;10;2025-03-13;0.35382;0.00143;0.00018;-0.00142;0.00336;0.00034;AAPL;2025-03-13
801;AAPL250425P00305000;AAPL;2025-04-25;305.00;put;0.00;95.95;94.20;130;97.70;130;0;0;2025-03-13;0.74969;-0.90453;0.00314;-0.07254;0.12208;-0.33647;AAPL;2025-03-13
802;AAPL250425C00310000;AAPL;2025-04-25;310.00;call;0.00;0.61;0.01;122;1.22;206;0;0;2025-03-13;0.59878;0.03796;0.00192;-0.04225;0.05943;0.00866;AAPL;2025-03-13
803;AAPL250425P00310000;AAPL;2025-04-25;310.00;put;0.00;100.58;99.20;130;101.95;130;0;0;2025-03-13;0.74329;-0.91698;0.00286;-0.06036;0.11003;-0.34500;AAPL;2025-03-13
804;AAPL250425C00315000;AAPL;2025-04-25;315.00;call;0.00;0.01;0.00;0;0.16;185;0;0;2025-03-13;0.38141;0.00133;0.00016;-0.00143;0.00315;0.00032;AAPL;2025-03-13
805;AAPL250425P00315000;AAPL;2025-04-25;315.00;put;0.00;105.65;104.25;130;107.05;130;0;0;2025-03-13;0.77454;-0.91602;0.00277;-0.06463;0.11098;-0.35074;AAPL;2025-03-13
806;AAPL250425C00320000;AAPL;2025-04-25;320.00;call;0.00;0.01;0.00;0;1.28;155;0;0;2025-03-13;0.39498;0.00129;0.00015;-0.00144;0.00307;0.00031;AAPL;2025-03-13
807;AAPL250425P00320000;AAPL;2025-04-25;320.00;put;0.00;110.80;109.65;100;111.95;130;0;0;2025-03-13;0.81250;-0.91279;0.00271;-0.07200;0.11416;-0.35601;AAPL;2025-03-13
808;AAPL250425C00325000;AAPL;2025-04-25;325.00;call;0.00;0.01;0.00;0;1.28;155;0;0;2025-03-13;0.40808;0.00125;0.00014;-0.00145;0.00298;0.00030;AAPL;2025-03-13
809;AAPL250425P00325000;AAPL;2025-04-25;325.00;put;0.00;115.65;114.15;130;117.15;130;0;0;2025-03-13;0.82317;-0.91800;0.00256;-0.06778;0.10900;-0.36301;AAPL;2025-03-13
810;AAPL250425C00330000;AAPL;2025-04-25;330.00;call;0.05;0.01;0.00;0;0.07;1;0;20;2025-03-13;0.42104;0.00122;0.00013;-0.00145;0.00291;0.00029;AAPL;2025-03-13
811;AAPL250425P00330000;AAPL;2025-04-25;330.00;put;0.00;120.72;119.90;130;121.55;130;0;0;2025-03-13;0.85304;-0.91699;0.00249;-0.07200;0.11002;-0.36873;AAPL;2025-03-13
812;AAPL250502C00145000;AAPL;2025-05-02;145.00;call;0.00;65.85;64.05;105;67.65;105;0;0;2025-03-13;0.51647;0.98012;0.00120;-0.03588;0.03739;0.19132;AAPL;2025-03-13
813;AAPL250502P00145000;AAPL;2025-05-02;145.00;put;0.47;1.32;0.11;44;2.54;127;28;0;2025-03-13;0.68155;-0.05350;0.00206;-0.05608;0.08446;-0.01717;AAPL;2025-03-13
814;AAPL250502C00150000;AAPL;2025-05-02;150.00;call;0.00;61.00;59.20;105;62.80;105;0;0;2025-03-13;0.50290;0.97285;0.00160;-0.04140;0.04860;0.19587;AAPL;2025-03-13
815;AAPL250502P00150000;AAPL;2025-05-02;150.00;put;0.00;0.01;0.00;0;0.80;55;0;0;2025-03-13;0.31418;-0.00140;0.00019;-0.00108;0.00355;-0.00041;AAPL;2025-03-13
816;AAPL250502C00155000;AAPL;2025-05-02;155.00;call;0.00;56.17;54.40;105;57.95;105;0;0;2025-03-13;0.48628;0.96421;0.00209;-0.04702;0.06108;0.20001;AAPL;2025-03-13
817;AAPL250502P00155000;AAPL;2025-05-02;155.00;put;0.00;0.01;0.00;0;2.83;147;0;0;2025-03-13;0.28614;-0.00153;0.00022;-0.00106;0.00385;-0.00045;AAPL;2025-03-13
818;AAPL250502C00160000;AAPL;2025-05-02;160.00;call;0.00;51.47;49.65;105;53.30;105;0;0;2025-03-13;0.48110;0.94960;0.00278;-0.05627;0.08055;0.20225;AAPL;2025-03-13
819;AAPL250502P00160000;AAPL;2025-05-02;160.00;put;0.00;0.01;0.00;0;2.69;133;0;0;2025-03-13;0.25885;-0.00168;0.00027;-0.00105;0.00420;-0.00050;AAPL;2025-03-13
820;AAPL250502C00165000;AAPL;2025-05-02;165.00;call;0.00;47.45;46.20;48;48.70;101;0;0;2025-03-13;0.52729;0.91243;0.00389;-0.08218;0.12348;0.19708;AAPL;2025-03-13
821;AAPL250502P00165000;AAPL;2025-05-02;165.00;put;1.13;1.27;0.99;32;1.54;32;19;0;2025-03-13;0.48171;-0.07126;0.00364;-0.04896;0.10563;-0.02221;AAPL;2025-03-13
822;AAPL250502C00170000;AAPL;2025-05-02;170.00;call;0.00;42.45;41.45;49;43.45;108;0;0;2025-03-13;0.47607;0.90530;0.00456;-0.07978;0.13086;0.20188;AAPL;2025-03-13
823;AAPL250502P00170000;AAPL;2025-05-02;170.00;put;1.34;2.06;1.38;15;2.75;188;5;0;2025-03-13;0.49787;-0.10333;0.00465;-0.06663;0.13949;-0.03250;AAPL;2025-03-13
824;AAPL250502C00175000;AAPL;2025-05-02;175.00;call;0.00;37.88;36.95;24;38.80;136;0;0;2025-03-13;0.45503;0.88355;0.00555;-0.08664;0.15198;0.20190;AAPL;2025-03-13
825;AAPL250502P00175000;AAPL;2025-05-02;175.00;put;1.94;2.04;1.79;20;2.30;21;22;0;2025-03-13;0.44680;-0.11279;0.00552;-0.06333;0.14856;-0.03519;AAPL;2025-03-13
826;AAPL250502C00180000;AAPL;2025-05-02;180.00;call;34.85;32.62;31.40;137;33.85;23;1;0;2025-03-13;0.38705;0.88069;0.00663;-0.07788;0.15461;0.20828;AAPL;2025-03-13
827;AAPL250502P00180000;AAPL;2025-05-02;180.00;put;2.57;2.54;2.21;13;2.87;16;12;0;2025-03-13;0.42760;-0.13985;0.00670;-0.07003;0.17261;-0.04365;AAPL;2025-03-13
828;AAPL250502C00185000;AAPL;2025-05-02;185.00;call;0.00;29.12;27.60;136;30.65;152;0;0;2025-03-13;0.41784;0.82263;0.00802;-0.10131;0.20176;0.19640;AAPL;2025-03-13
829;AAPL250502P00185000;AAPL;2025-05-02;185.00;put;2.84;3.21;2.88;12;3.55;11;3;0;2025-03-13;0.41113;-0.17412;0.00805;-0.07727;0.19941;-0.05441;AAPL;2025-03-13
830;AAPL250502C00190000;AAPL;2025-05-02;190.00;call;24.48;24.35;23.25;232;25.45;22;10;0;2025-03-13;0.37257;0.79580;0.00980;-0.09887;0.21999;0.19522;AAPL;2025-03-13
831;AAPL250502P00190000;AAPL;2025-05-02;190.00;put;4.10;4.30;3.75;22;4.85;183;62;0;2025-03-13;0.40595;-0.22048;0.00941;-0.08740;0.23007;-0.06922;AAPL;2025-03-13
832;AAPL250502C00195000;AAPL;2025-05-02;195.00;call;20.85;20.85;20.15;19;21.55;17;1;0;2025-03-13;0.37638;0.73672;0.01118;-0.11121;0.25335;0.18305;AAPL;2025-03-13
833;AAPL250502P00195000;AAPL;2025-05-02;195.00;put;5.16;5.17;4.85;13;5.50;21;16;0;2025-03-13;0.38232;-0.26579;0.01106;-0.09011;0.25458;-0.08342;AAPL;2025-03-13
834;AAPL250502C00200000;AAPL;2025-05-02;200.00;call;18.81;17.52;16.05;359;19.00;205;13;0;2025-03-13;0.37394;0.67493;0.01240;-0.11917;0.27934;0.16986;AAPL;2025-03-13
835;AAPL250502P00200000;AAPL;2025-05-02;200.00;put;6.88;6.47;6.15;27;6.80;16;32;0;2025-03-13;0.36723;-0.32299;0.01260;-0.09351;0.27860;-0.10164;AAPL;2025-03-13
836;AAPL250502C00205000;AAPL;2025-05-02;205.00;call;13.15;14.12;12.90;286;15.35;160;12;0;2025-03-13;0.35809;0.61077;0.01380;-0.12008;0.29759;0.15609;AAPL;2025-03-13
837;AAPL250502P00205000;AAPL;2025-05-02;205.00;put;8.12;8.15;7.55;51;8.75;88;33;0;2025-03-13;0.35549;-0.38881;0.01390;-0.09512;0.29750;-0.12284;AAPL;2025-03-13
838;AAPL250502C00210000;AAPL;2025-05-02;210.00;call;10.80;11.00;10.50;12;11.50;12;71;0;2025-03-13;0.34117;0.53905;0.01500;-0.11722;0.30812;0.13976;AAPL;2025-03-13
839;AAPL250502P00210000;AAPL;2025-05-02;210.00;put;10.60;9.72;8.85;292;10.60;32;14;0;2025-03-13;0.32958;-0.46132;0.01552;-0.08893;0.30815;-0.14582;AAPL;2025-03-13
840;AAPL250502C00215000;AAPL;2025-05-02;215.00;call;9.05;8.07;6.65;463;9.50;162;66;0;2025-03-13;0.31891;0.45898;0.01603;-0.10867;0.30797;0.12078;AAPL;2025-03-13
841;AAPL250502P00215000;AAPL;2025-05-02;215.00;put;11.75;12.35;11.55;13;13.15;20;20;0;2025-03-13;0.32638;-0.53900;0.01568;-0.08569;0.30812;-0.17173;AAPL;2025-03-13
842;AAPL250502C00220000;AAPL;2025-05-02;220.00;call;6.36;6.45;6.20;22;6.70;23;96;0;2025-03-13;0.32714;0.38695;0.01508;-0.10605;0.29709;0.10231;AAPL;2025-03-13
843;AAPL250502P00220000;AAPL;2025-05-02;220.00;put;14.50;15.07;13.90;248;16.25;118;17;0;2025-03-13;0.31373;-0.61968;0.01564;-0.07553;0.29557;-0.19864;AAPL;2025-03-13
844;AAPL250502C00225000;AAPL;2025-05-02;225.00;call;4.56;4.53;4.15;12;4.90;25;42;0;2025-03-13;0.31312;0.30876;0.01449;-0.09272;0.27331;0.08248;AAPL;2025-03-13
845;AAPL250502P00225000;AAPL;2025-05-02;225.00;put;17.28;18.60;17.80;7;19.40;27;10;0;2025-03-13;0.31601;-0.68925;0.01440;-0.06726;0.27408;-0.22345;AAPL;2025-03-13
846;AAPL250502C00230000;AAPL;2025-05-02;230.00;call;3.67;3.40;3.10;27;3.70;13;42;0;2025-03-13;0.31540;0.24725;0.01291;-0.08307;0.24516;0.06636;AAPL;2025-03-13
847;AAPL250502P00230000;AAPL;2025-05-02;230.00;put;23.00;22.12;21.20;206;23.05;21;59;0;2025-03-13;0.30565;-0.76073;0.01308;-0.05207;0.24086;-0.24881;AAPL;2025-03-13
848;AAPL250502C00235000;AAPL;2025-05-02;235.00;call;2.34;2.47;2.15;27;2.80;22;193;0;2025-03-13;0.31525;0.19273;0.01119;-0.07147;0.21244;0.05198;AAPL;2025-03-13
849;AAPL250502P00235000;AAPL;2025-05-02;235.00;put;22.79;26.38;25.60;101;27.15;22;1;0;2025-03-13;0.31434;-0.80805;0.01119;-0.04338;0.21192;-0.26824;AAPL;2025-03-13
850;AAPL250502C00240000;AAPL;2025-05-02;240.00;call;1.83;1.77;1.50;23;2.04;12;16;0;2025-03-13;0.31556;0.14751;0.00941;-0.05992;0.17893;0.03994;AAPL;2025-03-13
851;AAPL250502P00240000;AAPL;2025-05-02;240.00;put;29.01;30.73;29.55;107;31.90;107;14;0;2025-03-13;0.31876;-0.84978;0.00943;-0.03295;0.18112;-0.28618;AAPL;2025-03-13
852;AAPL250502C00245000;AAPL;2025-05-02;245.00;call;1.14;1.29;1.02;88;1.55;138;129;0;2025-03-13;0.31845;0.11284;0.00775;-0.04998;0.14862;0.03065;AAPL;2025-03-13
853;AAPL250502P00245000;AAPL;2025-05-02;245.00;put;0.00;35.60;34.90;101;36.30;105;0;0;2025-03-13;0.34620;-0.86533;0.00807;-0.03249;0.16821;-0.29732;AAPL;2025-03-13
854;AAPL250502C00250000;AAPL;2025-05-02;250.00;call;0.74;0.42;0.10;206;0.74;100;103;0;2025-03-13;0.27044;0.04969;0.00489;-0.02273;0.07965;0.01370;AAPL;2025-03-13
855;AAPL250502P00250000;AAPL;2025-05-02;250.00;put;37.95;40.10;39.05;130;41.15;130;3;0;2025-03-13;0.34635;-0.89646;0.00670;-0.02132;0.13969;-0.31243;AAPL;2025-03-13
856;AAPL250502C00255000;AAPL;2025-05-02;255.00;call;0.65;0.01;0.00;0;0.65;1;15;0;2025-03-13;0.18019;0.00246;0.00055;-0.00113;0.00594;0.00069;AAPL;2025-03-13
857;AAPL250502P00255000;AAPL;2025-05-02;255.00;put;38.30;45.65;44.50;130;46.80;130;1;0;2025-03-13;0.41464;-0.87692;0.00633;-0.03830;0.15804;-0.31441;AAPL;2025-03-13
858;AAPL250502C00260000;AAPL;2025-05-02;260.00;call;0.00;0.01;0.00;0;2.48;149;0;0;2025-03-13;0.19666;0.00227;0.00047;-0.00114;0.00553;0.00064;AAPL;2025-03-13
859;AAPL250502P00260000;AAPL;2025-05-02;260.00;put;0.00;50.83;49.60;130;52.05;130;0;0;2025-03-13;0.45732;-0.87516;0.00579;-0.04519;0.15961;-0.32101;AAPL;2025-03-13
860;AAPL250502C00265000;AAPL;2025-05-02;265.00;call;0.41;0.01;0.00;0;1.09;138;20;0;2025-03-13;0.21266;0.00212;0.00040;-0.00115;0.00518;0.00059;AAPL;2025-03-13
861;AAPL250502P00265000;AAPL;2025-05-02;265.00;put;0.00;55.30;54.05;130;56.55;130;0;0;2025-03-13;0.45138;-0.90017;0.00500;-0.03245;0.13603;-0.33431;AAPL;2025-03-13
862;AAPL250502C00270000;AAPL;2025-05-02;270.00;call;0.00;1.20;0.11;105;2.30;187;0;0;2025-03-13;0.44985;0.08080;0.00429;-0.05416;0.11625;0.02156;AAPL;2025-03-13
863;AAPL250502P00270000;AAPL;2025-05-02;270.00;put;0.00;60.08;58.40;105;61.75;130;0;0;2025-03-13;0.46296;-0.91234;0.00443;-0.02739;0.12358;-0.34436;AAPL;2025-03-13
864;AAPL250502C00275000;AAPL;2025-05-02;275.00;call;0.00;1.17;0.10;39;2.24;189;0;0;2025-03-13;0.47180;0.07611;0.00391;-0.05417;0.11109;0.02026;AAPL;2025-03-13
865;AAPL250502P00275000;AAPL;2025-05-02;275.00;put;0.00;65.42;63.50;130;67.35;130;0;0;2025-03-13;0.51708;-0.90153;0.00432;-0.03945;0.13467;-0.34857;AAPL;2025-03-13
866;AAPL250502C00280000;AAPL;2025-05-02;280.00;call;0.00;0.01;0.00;0;0.31;71;0;0;2025-03-13;0.25824;0.00177;0.00028;-0.00118;0.00441;0.00050;AAPL;2025-03-13
867;AAPL250502P00280000;AAPL;2025-05-02;280.00;put;0.00;70.45;69.35;130;71.55;130;0;0;2025-03-13;0.54665;-0.90302;0.00405;-0.04198;0.13317;-0.35588;AAPL;2025-03-13
868;AAPL250502C00285000;AAPL;2025-05-02;285.00;call;0.00;0.11;0.01;91;0.20;26;0;0;2025-03-13;0.35092;0.01215;0.00116;-0.00889;0.02450;0.00334;AAPL;2025-03-13
869;AAPL250502P00285000;AAPL;2025-05-02;285.00;put;0.00;75.03;73.45;130;76.60;130;0;0;2025-03-13;0.53933;-0.92043;0.00354;-0.03018;0.11491;-0.36716;AAPL;2025-03-13
870;AAPL250516C00100000;AAPL;2025-05-16;100.00;call;123.50;110.67;110.25;62;111.10;95;0;15;2025-03-13;0.81036;0.99120;0.00033;-0.02477;0.02092;0.17037;AAPL;2025-03-13
871;AAPL250516P00100000;AAPL;2025-05-16;100.00;put;0.14;0.16;0.14;105;0.17;57;173;998;2025-03-13;0.77073;-0.00659;0.00027;-0.00958;0.01621;-0.00270;AAPL;2025-03-13
872;AAPL250516C00105000;AAPL;2025-05-16;105.00;call;129.62;105.72;105.30;68;106.15;75;0;1;2025-03-13;0.76737;0.99027;0.00039;-0.02579;0.02284;0.17871;AAPL;2025-03-13
873;AAPL250516P00105000;AAPL;2025-05-16;105.00;put;0.17;0.18;0.16;35;0.20;56;19;240;2025-03-13;0.73552;-0.00767;0.00033;-0.01044;0.01855;-0.00314;AAPL;2025-03-13
874;AAPL250516C00110000;AAPL;2025-05-16;110.00;call;107.35;100.78;100.35;49;101.20;55;0;6;2025-03-13;0.72972;0.98895;0.00045;-0.02719;0.02552;0.18689;AAPL;2025-03-13
875;AAPL250516P00110000;AAPL;2025-05-16;110.00;put;0.22;0.21;0.20;89;0.22;131;466;504;2025-03-13;0.70518;-0.00919;0.00040;-0.01172;0.02173;-0.00375;AAPL;2025-03-13
876;AAPL250516C00115000;AAPL;2025-05-16;115.00;call;99.28;95.88;95.45;19;96.30;48;14;1;2025-03-13;0.70625;0.98626;0.00057;-0.03017;0.03083;0.19449;AAPL;2025-03-13
877;AAPL250516P00115000;AAPL;2025-05-16;115.00;put;0.00;0.24;0.23;40;0.26;86;0;33;2025-03-13;0.67393;-0.01083;0.00048;-0.01290;0.02508;-0.00440;AAPL;2025-03-13
878;AAPL250516C00120000;AAPL;2025-05-16;120.00;call;94.33;90.97;90.55;15;91.40;35;37;31;2025-03-13;0.67713;0.98369;0.00068;-0.03257;0.03572;0.20215;AAPL;2025-03-13
